,timestamp,username,1_attractive_title,1_attractive_style,1_attractive_theme,2_originality_title,2_originality_style,2_originality_theme,3_relevance,4_creativity_title,4_creativity_synopsis,4_creativity_comment,5_authorship_title,5_authorship_synopsis,5_authorship_comment,6_anthology,6_readers_opinion,6_critics_opinion,6_own_voice,6_comment,title,title_id,synopsis_writer,title_writer,experiment
277,2024/03/16 6:35:31 PM GMT+2,Expert5,1,0,0,1,0,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,1,,Un escritor novel.,Una inteligencia artificial.,,1,1,2,0,,Huellas en el mar de arena,Huellas en el mar de arena,gpt4_es,machine,SPANISH
278,2024/03/23 9:19:30 PM GMT+2,Expert6,2,0,1,2,0,1,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",2,1,,Un escritor novel.,Una inteligencia artificial.,,0,2,2,0,,Huellas en el mar de arena,Huellas en el mar de arena,gpt4_es,machine,SPANISH
279,2024/03/13 12:37:12 PM GMT+2,Expert4,1,1,1,2,1,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,0,"El título es, sí, original, aunque probablemente poco efectivo. La historia la hemos visto mil veces, en diferentes épocas y lugares.",Un escritor novel.,Un escritor novel.,,0,2,3,0,,"Juventud española, sigue intentándolo","Juventud española, sigue intentándolo",gpt4_es,patricio,SPANISH
280,2024/03/21 11:02:25 AM GMT+2,Expert6,0,1,0,1,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,2,,Una inteligencia artificial.,Un escritor novel.,,1,1,2,1,,"Juventud española, sigue intentándolo","Juventud española, sigue intentándolo",gpt4_es,patricio,SPANISH
281,2024/03/22 7:34:14 PM GMT+2,Expert5,3,1,1,2,1,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",3,1,,Un escritor consagrado.,Una inteligencia artificial.,,2,2,2,0,,"Juventud española, sigue intentándolo","Juventud española, sigue intentándolo",gpt4_es,patricio,SPANISH
282,2024/03/18 10:38:12 AM GMT+2,Expert4,2,0,2,2,0,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,2,"El estilo es formulario y atrozmente vacío, pero la trama tiene su originalidad.",Un escritor consagrado.,Una inteligencia artificial.,,0,2,3,0,,La ciudad invertida,La ciudad invertida,gpt4_es,machine,SPANISH
283,2024/03/20 10:09:19 PM GMT+2,Expert6,2,1,1,1,1,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,2,,Un escritor novel.,Un escritor novel.,,1,2,2,1,,La ciudad invertida,La ciudad invertida,gpt4_es,machine,SPANISH
284,2024/03/22 5:37:18 PM GMT+2,Expert5,2,0,1,2,1,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,1,,Un escritor novel.,Una inteligencia artificial.,,1,2,3,0,,La ciudad invertida,La ciudad invertida,gpt4_es,machine,SPANISH
285,2024/03/14 2:15:02 PM GMT+2,Expert4,1,0,0,1,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,0,,Un escritor novel.,Una inteligencia artificial.,,0,2,3,0,,La melodía olvidada,La melodía olvidada,gpt4_es,machine,SPANISH
286,2024/03/20 10:16:45 AM GMT+2,Expert6,0,1,3,0,1,3,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",1,3,,Una inteligencia artificial.,Un escritor consagrado.,,3,2,2,1,,La melodía olvidada,La melodía olvidada,gpt4_es,machine,SPANISH
287,2024/04/23 10:44:51 AM GMT+2,Expert5,0,0,1,1,0,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,0,,Una inteligencia artificial.,Una inteligencia artificial.,,0,1,3,0,,La melodía olvidada,La melodía olvidada,gpt4_es,machine,SPANISH
288,2024/03/12 12:02:54 PM GMT+2,Expert5,1,1,0,1,1,1,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",1,1,,Un escritor novel.,Una inteligencia artificial.,"A veces, como en este texto, parece que el texto tiene una autoría mixta, por eso es difícil afinar con una respuesta única. Entiendo aquí, por ejemplo, que por la sintaxis, la estructura y el estilo la sinopsis podría estar redactada por una IA, pero que hay en la concepción del texto, en el punto de partida y el título, una motivación humana, creativa.",1,2,3,1,,La mujer Lego,La mujer Lego,gpt4_es,patricio,SPANISH
289,2024/03/13 1:11:41 PM GMT+2,Expert4,2,1,2,2,0,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,1,"La idea de partida de la sinopsis (muy influida por el título) es buena, pero el desarrollo acaba siendo un batiburrillo de lugares comunes",Un escritor novel.,Una inteligencia artificial.,"Si la sinopsis no la ha escrito una IA, al menos se ha pretendido que lo parezca. Sigue una formula ya vista mil veces (incluso en estos mismo textos)",0,1,2,0,,La mujer Lego,La mujer Lego,gpt4_es,patricio,SPANISH
290,2024/03/21 9:55:09 PM GMT+2,Expert6,3,1,3,2,0,3,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",3,3,,Un escritor consagrado.,Una inteligencia artificial.,,3,2,2,1,,La mujer Lego,La mujer Lego,gpt4_es,patricio,SPANISH
291,2024/03/15 1:52:52 PM GMT+2,Expert4,0,0,0,0,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,0,,Una inteligencia artificial.,Una inteligencia artificial.,,0,3,3,0,,La travesía del Alba,La travesía del Alba,gpt4_es,machine,SPANISH
292,2024/03/24 10:45:03 AM GMT+2,Expert6,0,0,1,1,0,1,La relación entre el título y la sinopsis es casi irrelevante.,0,1,,Una inteligencia artificial.,Una inteligencia artificial.,,0,2,3,1,,La travesía del Alba,La travesía del Alba,gpt4_es,machine,SPANISH
293,2024/04/23 10:48:52 AM GMT+2,Expert5,1,2,2,1,2,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,2,,Una inteligencia artificial.,Un escritor novel.,,2,2,2,2,,La travesía del Alba,La travesía del Alba,gpt4_es,machine,SPANISH
294,2024/03/12 2:36:00 PM GMT+2,Expert5,0,1,0,1,0,0,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",1,0,,Un escritor novel.,Una inteligencia artificial.,Podría ser también un autor consagrado y que lo haya redactado una IA. Es muy difícil determinar por un título quién es el autor cuando se cree que solo es la motivación para que la IA desarrolle el texto.,0,1,2,0,,La vaca atada,La vaca atada,gpt4_es,patricio,SPANISH
295,2024/03/14 10:36:00 AM GMT+2,Expert4,3,0,0,3,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,0,El título sí es sorprendente. La sinopsis (forma y trama) es puramente formularia,Un escritor consagrado.,Una inteligencia artificial.,,0,2,3,0,,La vaca atada,La vaca atada,gpt4_es,patricio,SPANISH
296,2024/03/20 8:34:07 PM GMT+2,Expert6,1,0,2,1,0,2,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",0,3,,Un escritor novel.,Una inteligencia artificial.,,3,1,2,0,,La vaca atada,La vaca atada,gpt4_es,patricio,SPANISH
297,2024/03/14 10:32:41 AM GMT+2,Expert4,2,0,1,1,0,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,1,"El título es totalmente manido (ya desde Ray Bradbury, canciones, otros libros...). La trama también es previsible, pero en el final al menos intenta remontar",Un escritor novel.,Un escritor novel.,,0,1,3,0,,La última noche en la Tierra,La última noche en la Tierra,gpt4_es,machine,SPANISH
298,2024/03/21 12:36:41 AM GMT+2,Expert5,1,0,0,1,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,0,,Una inteligencia artificial.,Una inteligencia artificial.,,0,1,2,1,,La última noche en la Tierra,La última noche en la Tierra,gpt4_es,machine,SPANISH
299,2024/03/22 9:54:57 AM GMT+2,Expert6,1,1,0,0,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,0,,Una inteligencia artificial.,Una inteligencia artificial.,,0,2,3,1,,La última noche en la Tierra,La última noche en la Tierra,gpt4_es,machine,SPANISH
300,2024/03/14 5:24:56 PM GMT+2,Expert4,2,0,0,2,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,0,,Un escritor novel.,Una inteligencia artificial.,,0,2,3,0,,La última risa de aquel año,La última risa de aquel año,gpt4_es,patricio,SPANISH
301,2024/03/19 10:23:01 PM GMT+2,Expert5,2,3,2,2,3,2,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",2,2,,Un escritor consagrado.,Un escritor consagrado.,,3,2,3,3,,La última risa de aquel año,La última risa de aquel año,gpt4_es,patricio,SPANISH
302,2024/03/23 8:59:49 PM GMT+2,Expert6,1,0,1,2,0,1,La relación entre el título y la sinopsis es casi irrelevante.,1,0,,Una inteligencia artificial.,Una inteligencia artificial.,,0,2,3,0,,La última risa de aquel año,La última risa de aquel año,gpt4_es,patricio,SPANISH
303,2024/03/12 3:19:06 PM GMT+2,Expert5,1,0,1,0,0,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,0,,Una inteligencia artificial.,Una inteligencia artificial.,,1,2,2,0,,Las delicias del Jardín de las Delicias,Las delicias del Jardín de las Delicias,gpt4_es,patricio,SPANISH
304,2024/03/13 9:47:30 PM GMT+2,Expert4,1,1,2,2,1,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,2,"No me apetecería ver la película, y la sinopsis no me parece bien escrita, pero la trama es original",Un escritor consagrado.,Una inteligencia artificial.,La estructura de la sinopsis sigue la misma fórmula ya vista en otras muchas. No está bien escrita,0,2,3,0,,Las delicias del Jardín de las Delicias,Las delicias del Jardín de las Delicias,gpt4_es,patricio,SPANISH
305,2024/03/23 9:22:34 PM GMT+2,Expert6,1,1,1,1,0,1,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",1,1,,Una inteligencia artificial.,Una inteligencia artificial.,,0,2,2,1,,Las delicias del Jardín de las Delicias,Las delicias del Jardín de las Delicias,gpt4_es,patricio,SPANISH
306,2024/03/15 1:50:18 PM GMT+2,Expert4,2,0,0,2,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,0,,Un escritor novel.,Una inteligencia artificial.,,0,2,3,0,,Las emisiones nocturnas,Las emisiones nocturnas,gpt4_es,patricio,SPANISH
307,2024/03/21 12:33:43 AM GMT+2,Expert5,2,0,0,2,1,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,1,,Un escritor novel.,Una inteligencia artificial.,,1,1,2,1,,Las emisiones nocturnas,Las emisiones nocturnas,gpt4_es,patricio,SPANISH
308,2024/03/24 12:04:40 PM GMT+2,Expert6,1,1,1,1,0,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,2,,Una inteligencia artificial.,Una inteligencia artificial.,,0,2,2,1,,Las emisiones nocturnas,Las emisiones nocturnas,gpt4_es,patricio,SPANISH
309,2024/03/14 2:05:17 PM GMT+2,Expert4,1,0,0,2,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,0,,Un escritor consagrado.,Una inteligencia artificial.,,0,2,3,0,,Las pesadillas del hombre invisible,Las pesadillas del hombre invisible,gpt4_es,patricio,SPANISH
310,2024/03/16 10:20:56 PM GMT+2,Expert5,2,3,3,2,3,3,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",1,3,,Un escritor novel.,Un escritor consagrado.,"Lo cierto es que este título, en mi opinión, podría haberlo escrito cualquiera de los tres. Lingüísticamente no es muy llamativo, tampoco por su significado, pero al presidir una sinopsis tan marcadamente literaria, el efecto es de que tiene más sentido literario del que tendría en otro contexto. Bueno, esta reflexión se inscribe en un tema más complejo...",3,2,3,3,,Las pesadillas del hombre invisible,Las pesadillas del hombre invisible,gpt4_es,patricio,SPANISH
311,2024/03/21 8:26:14 PM GMT+2,Expert6,1,1,1,1,0,1,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",1,1,,Una inteligencia artificial.,Una inteligencia artificial.,,0,2,3,0,,Las pesadillas del hombre invisible,Las pesadillas del hombre invisible,gpt4_es,patricio,SPANISH
312,2024/03/15 11:47:12 AM GMT+2,Expert4,0,0,0,0,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,0,Fórmula,Una inteligencia artificial.,Una inteligencia artificial.,,0,2,3,0,,Las sombras del tiempo,Las sombras del tiempo,gpt4_es,machine,SPANISH
313,2024/03/18 7:33:09 PM GMT+2,Expert5,1,0,0,1,0,0,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",1,1,,Una inteligencia artificial.,Una inteligencia artificial.,,1,2,2,0,,Las sombras del tiempo,Las sombras del tiempo,gpt4_es,machine,SPANISH
314,2024/03/23 9:07:48 PM GMT+2,Expert6,1,1,0,1,0,0,La relación entre el título y la sinopsis es casi irrelevante.,0,1,,Una inteligencia artificial.,Una inteligencia artificial.,,0,2,3,1,,Las sombras del tiempo,Las sombras del tiempo,gpt4_es,machine,SPANISH
315,2024/03/13 12:53:34 PM GMT+2,Expert4,1,0,0,1,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,0,"El título es meramente descriptivo. La historia es vaga, una nebulosa de lugares comunes",Una inteligencia artificial.,Una inteligencia artificial.,El estilo de la sinopsis es rebuscado y lleno de lugares comunes completamente abstractos.,0,1,2,0,,Lindsay Hilton visita París,Lindsay Hilton visita París,gpt4_es,patricio,SPANISH
316,2024/03/17 9:18:08 PM GMT+2,Expert5,1,1,1,2,1,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,1,"Me han despistado algunos errores gramaticales y el hecho de que se refiera a una ""novela"" y no a una película. Tiendo a pensar que son errores más propios de humanos, pero no estoy seguro.",Un escritor novel.,Un escritor novel.,"Me han despistado algunos errores gramaticales y el hecho de que se refiera a una ""novela"" y no a una película. Tiendo a pensar que son errores más propios de humanos, pero no estoy seguro. Por otra parte, la mención a un escritor real como Patricio Pron, pero hecha de esa manera tan -digamos- gratuita me lleva a pensar en una IA, con lo que coincide en cierta medida el estilo.",1,2,2,1,,Lindsay Hilton visita París,Lindsay Hilton visita París,gpt4_es,patricio,SPANISH
317,2024/03/24 11:10:59 AM GMT+2,Expert6,0,1,0,1,1,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,1,,Una inteligencia artificial.,Una inteligencia artificial.,,0,2,3,1,,Lindsay Hilton visita París,Lindsay Hilton visita París,gpt4_es,patricio,SPANISH
318,2024/03/15 1:55:55 PM GMT+2,Expert4,1,0,0,1,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,0,El título suena a palabras escogidas al azar para que suenen bien. La sinopsis es lo de siempre,Una inteligencia artificial.,Una inteligencia artificial.,,0,2,3,0,,Más allá del horizonte roto,Más allá del horizonte roto,gpt4_es,machine,SPANISH
319,2024/03/22 12:50:52 PM GMT+2,Expert5,1,1,0,1,0,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,0,,Una inteligencia artificial.,Una inteligencia artificial.,,1,2,2,1,,Más allá del horizonte roto,Más allá del horizonte roto,gpt4_es,machine,SPANISH
320,2024/04/22 4:04:40 PM GMT+2,Expert6,1,1,1,1,0,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,1,,Un escritor novel.,Un escritor novel.,,1,2,3,1,,Más allá del horizonte roto,Más allá del horizonte roto,gpt4_es,machine,SPANISH
321,2024/03/14 1:59:03 PM GMT+2,Expert4,1,0,0,0,0,0,La relación entre el título y la sinopsis es casi irrelevante.,1,0,,Un escritor novel.,Una inteligencia artificial.,,0,2,3,0,,No se lo digas a mamá,No se lo digas a mamá,gpt4_es,patricio,SPANISH
322,2024/03/21 5:23:32 PM GMT+2,Expert5,1,1,1,1,1,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,1,,Un escritor novel.,Una inteligencia artificial.,"De nuevo la alusión a Patricio Pron y a su ""pluma"" generan confusión (genérica y por tanto de autoría)",1,1,3,1,,No se lo digas a mamá,No se lo digas a mamá,gpt4_es,patricio,SPANISH
323,2024/03/24 9:39:24 PM GMT+2,Expert6,0,0,1,0,0,0,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",0,2,,Una inteligencia artificial.,Una inteligencia artificial.,,0,3,3,1,,No se lo digas a mamá,No se lo digas a mamá,gpt4_es,patricio,SPANISH
